GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2015 Inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2015 Inflation-adjusted dollars)
1500000US120860053043,120860053043,"Block Group 3, Census Tract 53.04, Miami-Dade County, Florida",16722,3825
1500000US120860054031,120860054031,"Block Group 1, Census Tract 54.03, Miami-Dade County, Florida",26250,5730
1500000US120860054051,120860054051,"Block Group 1, Census Tract 54.05, Miami-Dade County, Florida",31045,5958
1500000US120860054052,120860054052,"Block Group 2, Census Tract 54.05, Miami-Dade County, Florida",21941,5770
1500000US120860054061,120860054061,"Block Group 1, Census Tract 54.06, Miami-Dade County, Florida",21739,12346
1500000US120860054062,120860054062,"Block Group 2, Census Tract 54.06, Miami-Dade County, Florida",28352,4605
1500000US120860054071,120860054071,"Block Group 1, Census Tract 54.07, Miami-Dade County, Florida",36607,18553
1500000US120860054072,120860054072,"Block Group 2, Census Tract 54.07, Miami-Dade County, Florida",17436,5905
1500000US120860054091,120860054091,"Block Group 1, Census Tract 54.09, Miami-Dade County, Florida",20397,5885
1500000US120860054092,120860054092,"Block Group 2, Census Tract 54.09, Miami-Dade County, Florida",22266,8600
1500000US120860054101,120860054101,"Block Group 1, Census Tract 54.10, Miami-Dade County, Florida",21047,3361
1500000US120860054102,120860054102,"Block Group 2, Census Tract 54.10, Miami-Dade County, Florida",23816,6134
1500000US120860055011,120860055011,"Block Group 1, Census Tract 55.01, Miami-Dade County, Florida",23088,3700
1500000US120860055012,120860055012,"Block Group 2, Census Tract 55.01, Miami-Dade County, Florida",21795,13319
1500000US120860055013,120860055013,"Block Group 3, Census Tract 55.01, Miami-Dade County, Florida",29147,23437
1500000US120860055014,120860055014,"Block Group 4, Census Tract 55.01, Miami-Dade County, Florida",32583,19316
1500000US120860055021,120860055021,"Block Group 1, Census Tract 55.02, Miami-Dade County, Florida",19816,3993
1500000US120860055022,120860055022,"Block Group 2, Census Tract 55.02, Miami-Dade County, Florida",39706,28937
1500000US120860055023,120860055023,"Block Group 3, Census Tract 55.02, Miami-Dade County, Florida",21857,16856
1500000US120860055024,120860055024,"Block Group 4, Census Tract 55.02, Miami-Dade County, Florida",23125,7152
1500000US120860056001,120860056001,"Block Group 1, Census Tract 56, Miami-Dade County, Florida",50101,12037
1500000US120860056002,120860056002,"Block Group 2, Census Tract 56, Miami-Dade County, Florida",64432,30465
1500000US120860056003,120860056003,"Block Group 3, Census Tract 56, Miami-Dade County, Florida",26012,16376
1500000US120860057011,120860057011,"Block Group 1, Census Tract 57.01, Miami-Dade County, Florida",19160,3543
1500000US120860057012,120860057012,"Block Group 2, Census Tract 57.01, Miami-Dade County, Florida",32500,5206
1500000US120860057013,120860057013,"Block Group 3, Census Tract 57.01, Miami-Dade County, Florida",35082,20367
1500000US120860057014,120860057014,"Block Group 4, Census Tract 57.01, Miami-Dade County, Florida",34750,14295
1500000US120860057031,120860057031,"Block Group 1, Census Tract 57.03, Miami-Dade County, Florida",22037,11681
1500000US120860057032,120860057032,"Block Group 2, Census Tract 57.03, Miami-Dade County, Florida",30536,7514
1500000US120860057033,120860057033,"Block Group 3, Census Tract 57.03, Miami-Dade County, Florida",14073,4962
1500000US120860057034,120860057034,"Block Group 4, Census Tract 57.03, Miami-Dade County, Florida",35959,4546
1500000US120860057035,120860057035,"Block Group 5, Census Tract 57.03, Miami-Dade County, Florida",40000,4328
1500000US120860057041,120860057041,"Block Group 1, Census Tract 57.04, Miami-Dade County, Florida",26595,4311
1500000US120860057042,120860057042,"Block Group 2, Census Tract 57.04, Miami-Dade County, Florida",23935,17372
1500000US120860057043,120860057043,"Block Group 3, Census Tract 57.04, Miami-Dade County, Florida",22452,6621
1500000US120860057044,120860057044,"Block Group 4, Census Tract 57.04, Miami-Dade County, Florida",28607,11863
1500000US120860058011,120860058011,"Block Group 1, Census Tract 58.01, Miami-Dade County, Florida",32415,6656
1500000US120860058012,120860058012,"Block Group 2, Census Tract 58.01, Miami-Dade County, Florida",41645,20319
1500000US120860058013,120860058013,"Block Group 3, Census Tract 58.01, Miami-Dade County, Florida",52083,35124
1500000US120860058014,120860058014,"Block Group 4, Census Tract 58.01, Miami-Dade County, Florida",37031,15700
1500000US120860058021,120860058021,"Block Group 1, Census Tract 58.02, Miami-Dade County, Florida",27500,10627
1500000US120860058022,120860058022,"Block Group 2, Census Tract 58.02, Miami-Dade County, Florida",23019,7624
1500000US120860058023,120860058023,"Block Group 3, Census Tract 58.02, Miami-Dade County, Florida",26970,6192
1500000US120860058024,120860058024,"Block Group 4, Census Tract 58.02, Miami-Dade County, Florida",36228,1442
1500000US120860058025,120860058025,"Block Group 5, Census Tract 58.02, Miami-Dade County, Florida",27083,4911
1500000US120860059011,120860059011,"Block Group 1, Census Tract 59.01, Miami-Dade County, Florida",37857,16170
1500000US120860059012,120860059012,"Block Group 2, Census Tract 59.01, Miami-Dade County, Florida",46429,29104
1500000US120860059013,120860059013,"Block Group 3, Census Tract 59.01, Miami-Dade County, Florida",40655,7827
1500000US120860059022,120860059022,"Block Group 2, Census Tract 59.02, Miami-Dade County, Florida",26750,24730
1500000US120860059023,120860059023,"Block Group 3, Census Tract 59.02, Miami-Dade County, Florida",29583,15477
1500000US120860059024,120860059024,"Block Group 4, Census Tract 59.02, Miami-Dade County, Florida",41354,17757
1500000US120860059031,120860059031,"Block Group 1, Census Tract 59.03, Miami-Dade County, Florida",32256,7930
1500000US120860059032,120860059032,"Block Group 2, Census Tract 59.03, Miami-Dade County, Florida",48382,15247
1500000US120860059033,120860059033,"Block Group 3, Census Tract 59.03, Miami-Dade County, Florida",40625,19772
1500000US120860059041,120860059041,"Block Group 1, Census Tract 59.04, Miami-Dade County, Florida",57788,15401
1500000US120860059042,120860059042,"Block Group 2, Census Tract 59.04, Miami-Dade County, Florida",45208,16573
1500000US120860059043,120860059043,"Block Group 3, Census Tract 59.04, Miami-Dade County, Florida",30268,16374
1500000US120860059044,120860059044,"Block Group 4, Census Tract 59.04, Miami-Dade County, Florida",41133,17707
1500000US120860060011,120860060011,"Block Group 1, Census Tract 60.01, Miami-Dade County, Florida",158333,91902
1500000US120860060012,120860060012,"Block Group 2, Census Tract 60.01, Miami-Dade County, Florida",70489,26357
1500000US120860060013,120860060013,"Block Group 3, Census Tract 60.01, Miami-Dade County, Florida",49663,18752
1500000US120860060014,120860060014,"Block Group 4, Census Tract 60.01, Miami-Dade County, Florida",55839,11538
1500000US120860060021,120860060021,"Block Group 1, Census Tract 60.02, Miami-Dade County, Florida",48188,14859
1500000US120860060022,120860060022,"Block Group 2, Census Tract 60.02, Miami-Dade County, Florida",62500,16266
1500000US120860060023,120860060023,"Block Group 3, Census Tract 60.02, Miami-Dade County, Florida",55462,9551
1500000US120860060024,120860060024,"Block Group 4, Census Tract 60.02, Miami-Dade County, Florida",50227,14668
1500000US120860061011,120860061011,"Block Group 1, Census Tract 61.01, Miami-Dade County, Florida",104750,51073
1500000US120860061012,120860061012,"Block Group 2, Census Tract 61.01, Miami-Dade County, Florida",115208,42575
1500000US120860061013,120860061013,"Block Group 3, Census Tract 61.01, Miami-Dade County, Florida",78000,28313
1500000US120860061014,120860061014,"Block Group 4, Census Tract 61.01, Miami-Dade County, Florida",113125,68113
1500000US120860061021,120860061021,"Block Group 1, Census Tract 61.02, Miami-Dade County, Florida",98250,46294
1500000US120860061022,120860061022,"Block Group 2, Census Tract 61.02, Miami-Dade County, Florida",122750,78409
1500000US120860061023,120860061023,"Block Group 3, Census Tract 61.02, Miami-Dade County, Florida",134335,41145
1500000US120860061024,120860061024,"Block Group 4, Census Tract 61.02, Miami-Dade County, Florida",182045,48721
1500000US120860061025,120860061025,"Block Group 5, Census Tract 61.02, Miami-Dade County, Florida",192417,116095
1500000US120860061026,120860061026,"Block Group 6, Census Tract 61.02, Miami-Dade County, Florida",66201,14774
1500000US120860062011,120860062011,"Block Group 1, Census Tract 62.01, Miami-Dade County, Florida",37188,36855
1500000US120860062012,120860062012,"Block Group 2, Census Tract 62.01, Miami-Dade County, Florida",34464,19788
1500000US120860062031,120860062031,"Block Group 1, Census Tract 62.03, Miami-Dade County, Florida",54565,10739
1500000US120860062051,120860062051,"Block Group 1, Census Tract 62.05, Miami-Dade County, Florida",44186,10132
1500000US120860062052,120860062052,"Block Group 2, Census Tract 62.05, Miami-Dade County, Florida",50948,13805
1500000US120860062053,120860062053,"Block Group 3, Census Tract 62.05, Miami-Dade County, Florida",50096,38559
1500000US120860062054,120860062054,"Block Group 4, Census Tract 62.05, Miami-Dade County, Florida",25994,12638
1500000US120860062061,120860062061,"Block Group 1, Census Tract 62.06, Miami-Dade County, Florida",37204,10061
1500000US120860062062,120860062062,"Block Group 2, Census Tract 62.06, Miami-Dade County, Florida",64500,19895
1500000US120860062063,120860062063,"Block Group 3, Census Tract 62.06, Miami-Dade County, Florida",101708,24296
1500000US120860063011,120860063011,"Block Group 1, Census Tract 63.01, Miami-Dade County, Florida",23810,11871
1500000US120860063012,120860063012,"Block Group 2, Census Tract 63.01, Miami-Dade County, Florida",24292,13848
1500000US120860063013,120860063013,"Block Group 3, Census Tract 63.01, Miami-Dade County, Florida",42853,22275
1500000US120860063014,120860063014,"Block Group 4, Census Tract 63.01, Miami-Dade County, Florida",26784,5683
1500000US120860063021,120860063021,"Block Group 1, Census Tract 63.02, Miami-Dade County, Florida",45980,5752
1500000US120860063022,120860063022,"Block Group 2, Census Tract 63.02, Miami-Dade County, Florida",40987,12535
1500000US120860063023,120860063023,"Block Group 3, Census Tract 63.02, Miami-Dade County, Florida",46591,37017
1500000US120860063024,120860063024,"Block Group 4, Census Tract 63.02, Miami-Dade County, Florida",44522,23344
1500000US120860064011,120860064011,"Block Group 1, Census Tract 64.01, Miami-Dade County, Florida",23194,20259
1500000US120860064012,120860064012,"Block Group 2, Census Tract 64.01, Miami-Dade County, Florida",31328,11015
1500000US120860064013,120860064013,"Block Group 3, Census Tract 64.01, Miami-Dade County, Florida",21000,13850
1500000US120860064021,120860064021,"Block Group 1, Census Tract 64.02, Miami-Dade County, Florida",48158,40763
1500000US120860064022,120860064022,"Block Group 2, Census Tract 64.02, Miami-Dade County, Florida",26719,17755
1500000US120860064024,120860064024,"Block Group 4, Census Tract 64.02, Miami-Dade County, Florida",29914,11923
1500000US120860064031,120860064031,"Block Group 1, Census Tract 64.03, Miami-Dade County, Florida",24333,7437
1500000US120860064032,120860064032,"Block Group 2, Census Tract 64.03, Miami-Dade County, Florida",36063,3036
1500000US120860064033,120860064033,"Block Group 3, Census Tract 64.03, Miami-Dade County, Florida",21829,8914
1500000US120860065011,120860065011,"Block Group 1, Census Tract 65.01, Miami-Dade County, Florida",24783,7572
1500000US120860065012,120860065012,"Block Group 2, Census Tract 65.01, Miami-Dade County, Florida",43699,11094
1500000US120860065031,120860065031,"Block Group 1, Census Tract 65.03, Miami-Dade County, Florida",31856,4497
1500000US120860065032,120860065032,"Block Group 2, Census Tract 65.03, Miami-Dade County, Florida",32436,18852
1500000US120860065041,120860065041,"Block Group 1, Census Tract 65.04, Miami-Dade County, Florida",52227,19180
1500000US120860065042,120860065042,"Block Group 2, Census Tract 65.04, Miami-Dade County, Florida",46538,12692
1500000US120860066011,120860066011,"Block Group 1, Census Tract 66.01, Miami-Dade County, Florida",71806,49687
1500000US120860066012,120860066012,"Block Group 2, Census Tract 66.01, Miami-Dade County, Florida",31875,14390
1500000US120860066014,120860066014,"Block Group 4, Census Tract 66.01, Miami-Dade County, Florida",30065,14550
1500000US120860066016,120860066016,"Block Group 6, Census Tract 66.01, Miami-Dade County, Florida",72222,25392
1500000US120860066021,120860066021,"Block Group 1, Census Tract 66.02, Miami-Dade County, Florida",69458,24762
1500000US120860066022,120860066022,"Block Group 2, Census Tract 66.02, Miami-Dade County, Florida",26140,5737
1500000US120860066023,120860066023,"Block Group 3, Census Tract 66.02, Miami-Dade County, Florida",14861,13276
1500000US120860066024,120860066024,"Block Group 4, Census Tract 66.02, Miami-Dade County, Florida",13993,2609
1500000US120860066025,120860066025,"Block Group 5, Census Tract 66.02, Miami-Dade County, Florida",25250,4323
1500000US120860066026,120860066026,"Block Group 6, Census Tract 66.02, Miami-Dade County, Florida",27957,5355
1500000US120860067021,120860067021,"Block Group 1, Census Tract 67.02, Miami-Dade County, Florida",61279,15913
1500000US120860067022,120860067022,"Block Group 2, Census Tract 67.02, Miami-Dade County, Florida",40733,21798
1500000US120860067023,120860067023,"Block Group 3, Census Tract 67.02, Miami-Dade County, Florida",68241,56762
1500000US120860067025,120860067025,"Block Group 5, Census Tract 67.02, Miami-Dade County, Florida",78621,26986
1500000US120860067026,120860067026,"Block Group 6, Census Tract 67.02, Miami-Dade County, Florida",67760,37332
1500000US120860067027,120860067027,"Block Group 7, Census Tract 67.02, Miami-Dade County, Florida",106850,69056
1500000US120860067028,120860067028,"Block Group 8, Census Tract 67.02, Miami-Dade County, Florida",-,**
1500000US120860067052,120860067052,"Block Group 2, Census Tract 67.05, Miami-Dade County, Florida",71667,19916
1500000US120860067061,120860067061,"Block Group 1, Census Tract 67.06, Miami-Dade County, Florida",52321,39035
1500000US120860067062,120860067062,"Block Group 2, Census Tract 67.06, Miami-Dade County, Florida",91500,43398
1500000US120860067063,120860067063,"Block Group 3, Census Tract 67.06, Miami-Dade County, Florida",68611,33067
1500000US120860067071,120860067071,"Block Group 1, Census Tract 67.07, Miami-Dade County, Florida",141923,79228
1500000US120860067072,120860067072,"Block Group 2, Census Tract 67.07, Miami-Dade County, Florida",101646,29940
1500000US120860067073,120860067073,"Block Group 3, Census Tract 67.07, Miami-Dade County, Florida",155833,63466
1500000US120860067091,120860067091,"Block Group 1, Census Tract 67.09, Miami-Dade County, Florida",102157,45026
1500000US120860067111,120860067111,"Block Group 1, Census Tract 67.11, Miami-Dade County, Florida",94077,12391
1500000US120860067112,120860067112,"Block Group 2, Census Tract 67.11, Miami-Dade County, Florida",71023,15520
1500000US120860067131,120860067131,"Block Group 1, Census Tract 67.13, Miami-Dade County, Florida",72422,69460
1500000US120860067132,120860067132,"Block Group 2, Census Tract 67.13, Miami-Dade County, Florida",66477,20661
1500000US120860067141,120860067141,"Block Group 1, Census Tract 67.14, Miami-Dade County, Florida",72750,15878
1500000US120860068011,120860068011,"Block Group 1, Census Tract 68.01, Miami-Dade County, Florida",65968,20087
1500000US120860068012,120860068012,"Block Group 2, Census Tract 68.01, Miami-Dade County, Florida",90784,13696
1500000US120860068021,120860068021,"Block Group 1, Census Tract 68.02, Miami-Dade County, Florida",111761,52760
1500000US120860068022,120860068022,"Block Group 2, Census Tract 68.02, Miami-Dade County, Florida",131528,49922
1500000US120860068023,120860068023,"Block Group 3, Census Tract 68.02, Miami-Dade County, Florida",150192,81842
1500000US120860069001,120860069001,"Block Group 1, Census Tract 69, Miami-Dade County, Florida",78516,73712
1500000US120860069002,120860069002,"Block Group 2, Census Tract 69, Miami-Dade County, Florida",40893,10516
1500000US120860069003,120860069003,"Block Group 3, Census Tract 69, Miami-Dade County, Florida",66667,42844
1500000US120860069004,120860069004,"Block Group 4, Census Tract 69, Miami-Dade County, Florida",35931,18179
1500000US120860069005,120860069005,"Block Group 5, Census Tract 69, Miami-Dade County, Florida",36352,21600
1500000US120860070011,120860070011,"Block Group 1, Census Tract 70.01, Miami-Dade County, Florida",35331,5288
1500000US120860070012,120860070012,"Block Group 2, Census Tract 70.01, Miami-Dade County, Florida",39167,20829
1500000US120860070013,120860070013,"Block Group 3, Census Tract 70.01, Miami-Dade County, Florida",26236,6045
1500000US120860070014,120860070014,"Block Group 4, Census Tract 70.01, Miami-Dade County, Florida",68112,39238
1500000US120860070015,120860070015,"Block Group 5, Census Tract 70.01, Miami-Dade County, Florida",77885,25993
1500000US120860070016,120860070016,"Block Group 6, Census Tract 70.01, Miami-Dade County, Florida",60515,14560
1500000US120860070021,120860070021,"Block Group 1, Census Tract 70.02, Miami-Dade County, Florida",41250,6748
1500000US120860070022,120860070022,"Block Group 2, Census Tract 70.02, Miami-Dade County, Florida",31623,8318
1500000US120860070023,120860070023,"Block Group 3, Census Tract 70.02, Miami-Dade County, Florida",34806,16964
1500000US120860070024,120860070024,"Block Group 4, Census Tract 70.02, Miami-Dade County, Florida",44702,14257
1500000US120860071011,120860071011,"Block Group 1, Census Tract 71.01, Miami-Dade County, Florida",29245,5145
1500000US120860071012,120860071012,"Block Group 2, Census Tract 71.01, Miami-Dade County, Florida",41875,18640
1500000US120860071031,120860071031,"Block Group 1, Census Tract 71.03, Miami-Dade County, Florida",54375,17022
1500000US120860071032,120860071032,"Block Group 2, Census Tract 71.03, Miami-Dade County, Florida",82614,11380
1500000US120860071041,120860071041,"Block Group 1, Census Tract 71.04, Miami-Dade County, Florida",55333,13779
1500000US120860071042,120860071042,"Block Group 2, Census Tract 71.04, Miami-Dade County, Florida",82241,28848
1500000US120860072001,120860072001,"Block Group 1, Census Tract 72, Miami-Dade County, Florida",71563,23593
1500000US120860072002,120860072002,"Block Group 2, Census Tract 72, Miami-Dade County, Florida",20703,13208
1500000US120860072003,120860072003,"Block Group 3, Census Tract 72, Miami-Dade County, Florida",32969,16046
1500000US120860072004,120860072004,"Block Group 4, Census Tract 72, Miami-Dade County, Florida",30625,10024
1500000US120860073001,120860073001,"Block Group 1, Census Tract 73, Miami-Dade County, Florida",193068,89321
1500000US120860073002,120860073002,"Block Group 2, Census Tract 73, Miami-Dade County, Florida",129808,78559
1500000US120860073003,120860073003,"Block Group 3, Census Tract 73, Miami-Dade County, Florida",175625,58851
1500000US120860073004,120860073004,"Block Group 4, Census Tract 73, Miami-Dade County, Florida",135875,35571
1500000US120860074001,120860074001,"Block Group 1, Census Tract 74, Miami-Dade County, Florida",203788,90533
1500000US120860074002,120860074002,"Block Group 2, Census Tract 74, Miami-Dade County, Florida",90795,60305
1500000US120860074003,120860074003,"Block Group 3, Census Tract 74, Miami-Dade County, Florida",151250,70555
1500000US120860074004,120860074004,"Block Group 4, Census Tract 74, Miami-Dade County, Florida",84688,63800
1500000US120860074005,120860074005,"Block Group 5, Census Tract 74, Miami-Dade County, Florida",101804,12599
1500000US120860075011,120860075011,"Block Group 1, Census Tract 75.01, Miami-Dade County, Florida",149792,20144
1500000US120860075012,120860075012,"Block Group 2, Census Tract 75.01, Miami-Dade County, Florida",106042,20866
1500000US120860075013,120860075013,"Block Group 3, Census Tract 75.01, Miami-Dade County, Florida",170875,27043
1500000US120860075031,120860075031,"Block Group 1, Census Tract 75.03, Miami-Dade County, Florida",97863,17661
1500000US120860076011,120860076011,"Block Group 1, Census Tract 76.01, Miami-Dade County, Florida",61793,50625
1500000US120860076012,120860076012,"Block Group 2, Census Tract 76.01, Miami-Dade County, Florida",103472,44075
1500000US120860076031,120860076031,"Block Group 1, Census Tract 76.03, Miami-Dade County, Florida",19375,7541
1500000US120860076032,120860076032,"Block Group 2, Census Tract 76.03, Miami-Dade County, Florida",70540,22826
1500000US120860076041,120860076041,"Block Group 1, Census Tract 76.04, Miami-Dade County, Florida",43068,15128
1500000US120860076042,120860076042,"Block Group 2, Census Tract 76.04, Miami-Dade County, Florida",145000,45477
1500000US120860076043,120860076043,"Block Group 3, Census Tract 76.04, Miami-Dade County, Florida",91689,18894
1500000US120860076044,120860076044,"Block Group 4, Census Tract 76.04, Miami-Dade County, Florida",53508,12233
1500000US120860076051,120860076051,"Block Group 1, Census Tract 76.05, Miami-Dade County, Florida",63438,18391
1500000US120860076052,120860076052,"Block Group 2, Census Tract 76.05, Miami-Dade County, Florida",138869,62206
1500000US120860076053,120860076053,"Block Group 3, Census Tract 76.05, Miami-Dade County, Florida",59485,11810
1500000US120860076061,120860076061,"Block Group 1, Census Tract 76.06, Miami-Dade County, Florida",128438,42606
1500000US120860076062,120860076062,"Block Group 2, Census Tract 76.06, Miami-Dade County, Florida",100474,31723
1500000US120860076063,120860076063,"Block Group 3, Census Tract 76.06, Miami-Dade County, Florida",50489,17476
1500000US120860076064,120860076064,"Block Group 4, Census Tract 76.06, Miami-Dade County, Florida",46111,26158
1500000US120860077011,120860077011,"Block Group 1, Census Tract 77.01, Miami-Dade County, Florida",51885,12241
1500000US120860077012,120860077012,"Block Group 2, Census Tract 77.01, Miami-Dade County, Florida",56875,30616
1500000US120860077013,120860077013,"Block Group 3, Census Tract 77.01, Miami-Dade County, Florida",59318,20303
1500000US120860077014,120860077014,"Block Group 4, Census Tract 77.01, Miami-Dade County, Florida",39924,4805
1500000US120860077021,120860077021,"Block Group 1, Census Tract 77.02, Miami-Dade County, Florida",59457,17128
1500000US120860077022,120860077022,"Block Group 2, Census Tract 77.02, Miami-Dade County, Florida",108895,55038
1500000US120860077023,120860077023,"Block Group 3, Census Tract 77.02, Miami-Dade County, Florida",96786,93187
1500000US120860077024,120860077024,"Block Group 4, Census Tract 77.02, Miami-Dade County, Florida",84180,35295
1500000US120860077041,120860077041,"Block Group 1, Census Tract 77.04, Miami-Dade County, Florida",34770,21851
1500000US120860077042,120860077042,"Block Group 2, Census Tract 77.04, Miami-Dade County, Florida",54961,21852
1500000US120860077043,120860077043,"Block Group 3, Census Tract 77.04, Miami-Dade County, Florida",30156,28231
1500000US120860077051,120860077051,"Block Group 1, Census Tract 77.05, Miami-Dade County, Florida",98378,22552
1500000US120860077052,120860077052,"Block Group 2, Census Tract 77.05, Miami-Dade County, Florida",36716,14115
1500000US120860078011,120860078011,"Block Group 1, Census Tract 78.01, Miami-Dade County, Florida","250,000+",***
1500000US120860078041,120860078041,"Block Group 1, Census Tract 78.04, Miami-Dade County, Florida",51151,7906
1500000US120860078042,120860078042,"Block Group 2, Census Tract 78.04, Miami-Dade County, Florida",75598,9531
1500000US120860078043,120860078043,"Block Group 3, Census Tract 78.04, Miami-Dade County, Florida",40481,30170
1500000US120860078044,120860078044,"Block Group 4, Census Tract 78.04, Miami-Dade County, Florida",55862,32498
1500000US120860078045,120860078045,"Block Group 5, Census Tract 78.04, Miami-Dade County, Florida",50893,13063
1500000US120860078051,120860078051,"Block Group 1, Census Tract 78.05, Miami-Dade County, Florida",101694,57113
1500000US120860078052,120860078052,"Block Group 2, Census Tract 78.05, Miami-Dade County, Florida",46726,9327
1500000US120860078053,120860078053,"Block Group 3, Census Tract 78.05, Miami-Dade County, Florida",63068,27445
1500000US120860078054,120860078054,"Block Group 4, Census Tract 78.05, Miami-Dade County, Florida",145515,99985
1500000US120860078061,120860078061,"Block Group 1, Census Tract 78.06, Miami-Dade County, Florida",150833,61505
1500000US120860078062,120860078062,"Block Group 2, Census Tract 78.06, Miami-Dade County, Florida","250,000+",***
1500000US120860078063,120860078063,"Block Group 3, Census Tract 78.06, Miami-Dade County, Florida",244038,48403
1500000US120860078071,120860078071,"Block Group 1, Census Tract 78.07, Miami-Dade County, Florida",40588,12239
1500000US120860078072,120860078072,"Block Group 2, Census Tract 78.07, Miami-Dade County, Florida",171806,41503
1500000US120860078073,120860078073,"Block Group 3, Census Tract 78.07, Miami-Dade County, Florida",152875,64378
1500000US120860079011,120860079011,"Block Group 1, Census Tract 79.01, Miami-Dade County, Florida",55195,16887
1500000US120860079012,120860079012,"Block Group 2, Census Tract 79.01, Miami-Dade County, Florida",172083,62254
1500000US120860079013,120860079013,"Block Group 3, Census Tract 79.01, Miami-Dade County, Florida",189079,45435
1500000US120860079021,120860079021,"Block Group 1, Census Tract 79.02, Miami-Dade County, Florida",89009,23247
1500000US120860079022,120860079022,"Block Group 2, Census Tract 79.02, Miami-Dade County, Florida",168750,103060
1500000US120860079023,120860079023,"Block Group 3, Census Tract 79.02, Miami-Dade County, Florida",130938,79188
1500000US120860080001,120860080001,"Block Group 1, Census Tract 80, Miami-Dade County, Florida","250,000+",***
1500000US120860080002,120860080002,"Block Group 2, Census Tract 80, Miami-Dade County, Florida","250,000+",***
1500000US120860080003,120860080003,"Block Group 3, Census Tract 80, Miami-Dade County, Florida",180900,77646
1500000US120860080004,120860080004,"Block Group 4, Census Tract 80, Miami-Dade County, Florida",151250,87193
1500000US120860080005,120860080005,"Block Group 5, Census Tract 80, Miami-Dade County, Florida",85050,22425
1500000US120860081011,120860081011,"Block Group 1, Census Tract 81.01, Miami-Dade County, Florida",187625,64323
1500000US120860081012,120860081012,"Block Group 2, Census Tract 81.01, Miami-Dade County, Florida",141563,84472
1500000US120860081013,120860081013,"Block Group 3, Census Tract 81.01, Miami-Dade County, Florida",245250,64722
1500000US120860081021,120860081021,"Block Group 1, Census Tract 81.02, Miami-Dade County, Florida",111528,31623
1500000US120860081022,120860081022,"Block Group 2, Census Tract 81.02, Miami-Dade County, Florida",101875,57655
1500000US120860081023,120860081023,"Block Group 3, Census Tract 81.02, Miami-Dade County, Florida",198750,52053
1500000US120860081024,120860081024,"Block Group 4, Census Tract 81.02, Miami-Dade County, Florida",54828,39629
1500000US120860082021,120860082021,"Block Group 1, Census Tract 82.02, Miami-Dade County, Florida",41534,27359
1500000US120860082022,120860082022,"Block Group 2, Census Tract 82.02, Miami-Dade County, Florida",119286,33351
1500000US120860082023,120860082023,"Block Group 3, Census Tract 82.02, Miami-Dade County, Florida",86806,37887
1500000US120860082024,120860082024,"Block Group 4, Census Tract 82.02, Miami-Dade County, Florida",108750,41791
1500000US120860082051,120860082051,"Block Group 1, Census Tract 82.05, Miami-Dade County, Florida",168750,51274
1500000US120860082052,120860082052,"Block Group 2, Census Tract 82.05, Miami-Dade County, Florida",204107,43983
1500000US120860082053,120860082053,"Block Group 3, Census Tract 82.05, Miami-Dade County, Florida",117639,69310
1500000US120860082054,120860082054,"Block Group 4, Census Tract 82.05, Miami-Dade County, Florida",162159,61254
1500000US120860082061,120860082061,"Block Group 1, Census Tract 82.06, Miami-Dade County, Florida",123611,47346
1500000US120860082062,120860082062,"Block Group 2, Census Tract 82.06, Miami-Dade County, Florida",91667,38961
1500000US120860082063,120860082063,"Block Group 3, Census Tract 82.06, Miami-Dade County, Florida",114561,18444
1500000US120860082071,120860082071,"Block Group 1, Census Tract 82.07, Miami-Dade County, Florida",152083,72651
1500000US120860082072,120860082072,"Block Group 2, Census Tract 82.07, Miami-Dade County, Florida",145804,44649
1500000US120860082073,120860082073,"Block Group 3, Census Tract 82.07, Miami-Dade County, Florida",142813,48142
1500000US120860082081,120860082081,"Block Group 1, Census Tract 82.08, Miami-Dade County, Florida",41771,19924
1500000US120860082082,120860082082,"Block Group 2, Census Tract 82.08, Miami-Dade County, Florida",58000,7547
1500000US120860082083,120860082083,"Block Group 3, Census Tract 82.08, Miami-Dade County, Florida",94674,25264
1500000US120860082091,120860082091,"Block Group 1, Census Tract 82.09, Miami-Dade County, Florida",114583,16884
1500000US120860082092,120860082092,"Block Group 2, Census Tract 82.09, Miami-Dade County, Florida",110083,21527
1500000US120860082093,120860082093,"Block Group 3, Census Tract 82.09, Miami-Dade County, Florida",132406,11808
1500000US120860082094,120860082094,"Block Group 4, Census Tract 82.09, Miami-Dade County, Florida",75972,17769
1500000US120860083041,120860083041,"Block Group 1, Census Tract 83.04, Miami-Dade County, Florida",34079,27710
1500000US120860083042,120860083042,"Block Group 2, Census Tract 83.04, Miami-Dade County, Florida",37356,22024
1500000US120860083043,120860083043,"Block Group 3, Census Tract 83.04, Miami-Dade County, Florida",50318,26886
1500000US120860083044,120860083044,"Block Group 4, Census Tract 83.04, Miami-Dade County, Florida",35980,22809
1500000US120860083045,120860083045,"Block Group 5, Census Tract 83.04, Miami-Dade County, Florida",38614,11851
1500000US120860083051,120860083051,"Block Group 1, Census Tract 83.05, Miami-Dade County, Florida",108550,13395
1500000US120860083052,120860083052,"Block Group 2, Census Tract 83.05, Miami-Dade County, Florida",154028,104886
1500000US120860083053,120860083053,"Block Group 3, Census Tract 83.05, Miami-Dade County, Florida",106417,21905
